"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.138428928E1,5.530605912E-1,4.292803764E0,9.050082207E0,1.003185068E1
3.138737128E1,5.602431893E-1,4.290409565E0,9.004592896E0,9.990204196E0
3.138820148E1,5.578489900E-1,4.290409565E0,8.963891029E0,9.953399023E0
3.139146775E1,5.602431893E-1,4.292803764E0,8.944737434E0,9.937321790E0
3.139248578E1,5.482721925E-1,4.288015366E0,8.899248123E0,9.893649242E0
3.139523821E1,5.434837937E-1,4.278438568E0,8.856152534E0,9.850474554E0
3.139672825E1,5.267243981E-1,4.302380562E0,8.822632790E0,9.829891476E0
3.139927390E1,5.147533417E-1,4.304774761E0,8.796297073E0,9.806676244E0
3.140037825E1,5.243301988E-1,4.309563160E0,8.755595207E0,9.772804317E0
3.140367567E1,5.267243981E-1,4.302380562E0,8.726864815E0,9.744028252E0
3.140448702E1,5.386953950E-1,4.302380562E0,8.707711220E0,9.727533393E0
3.140779232E1,5.410895944E-1,4.297592163E0,8.678980827E0,9.699834254E0
3.140859755E1,5.722141862E-1,4.276044369E0,8.664615631E0,9.679232849E0
3.141160075E1,5.602431893E-1,4.261679173E0,8.645462036E0,9.655039908E0
3.141268232E1,5.674257874E-1,4.261679173E0,8.621520042E0,9.634027675E0
3.141561740E1,5.554547906E-1,4.261679173E0,8.604761124E0,9.618334232E0
3.141708013E1,5.722141862E-1,4.273650169E0,8.609549522E0,9.628907406E0
3.141948982E1,5.817909837E-1,4.273650169E0,8.604761124E0,9.625200284E0
3.142081771E1,5.817909837E-1,4.256890774E0,8.595184326E0,9.609203578E0
3.142351221E1,5.913678408E-1,4.261679173E0,8.602366447E0,9.618333213E0
3.142487875E1,5.985504389E-1,4.259284973E0,8.619126320E0,9.632710399E0
3.142783909E1,5.937620401E-1,4.259284973E0,8.628703117E0,9.640984355E0
3.142905663E1,5.985504389E-1,4.268861771E0,8.633491516E0,9.649798920E0
3.143202121E1,5.961562395E-1,4.273650169E0,8.657433510E0,9.673191976E0
3.143306090E1,6.200982332E-1,4.273650169E0,8.662221909E0,9.678982177E0
3.143602532E1,6.153098345E-1,4.261679173E0,8.674192429E0,9.684117402E0
3.143750694E1,6.057330370E-1,4.252102375E0,8.710105896E0,9.711499979E0
3.144003148E1,5.937620401E-1,4.247313976E0,8.748413086E0,9.743046797E0
3.144114394E1,5.985504389E-1,4.252102375E0,8.760383606E0,9.756175386E0
3.144417563E1,6.177040339E-1,4.244919777E0,8.777143478E0,9.769296281E0
3.144524602E1,6.009446383E-1,4.254496574E0,8.801085472E0,9.793925722E0
3.144818082E1,5.650315881E-1,4.254496574E0,8.822632790E0,9.811159521E0
3.144938944E1,5.578489900E-1,4.249708176E0,8.834604263E0,9.819442324E0
3.145237340E1,5.626373887E-1,4.247313976E0,8.858546257E0,9.840227570E0
3.145343886E1,5.458779931E-1,4.271255970E0,8.899248123E0,9.886264588E0
3.145638675E1,5.530605912E-1,4.271255970E0,8.901641846E0,9.888818490E0
3.145784140E1,5.506663918E-1,4.278438568E0,8.887276649E0,9.878864120E0
3.146017782E1,5.410895944E-1,4.264073372E0,8.916007042E0,9.897993799E0
3.146155932E1,5.363011956E-1,4.256890774E0,8.932766914E0,9.909745848E0
3.146450082E1,5.315127969E-1,4.256890774E0,8.932766914E0,9.909487861E0
3.146564967E1,5.147533417E-1,4.254496574E0,8.935160637E0,9.909732979E0
3.146852013E1,5.027823448E-1,4.259284973E0,8.947132111E0,9.921969138E0
3.146974055E1,5.075707436E-1,4.256890774E0,8.963891029E0,9.936301601E0
3.147273494E1,4.955997467E-1,4.249708176E0,8.966285706E0,9.934783241E0
3.147388417E1,4.955997467E-1,4.256890774E0,8.980650902E0,9.950820508E0
3.147677186E1,5.099649429E-1,4.266467571E0,8.985439301E0,9.959966325E0
3.147819944E1,5.123591423E-1,4.266467571E0,8.980650902E0,9.955769586E0
3.148082148E1,5.147533417E-1,4.254496574E0,8.966285706E0,9.937806169E0
3.148193955E1,5.075707436E-1,4.254496574E0,8.975862503E0,9.946078465E0
3.148496194E1,5.075707436E-1,4.261679173E0,8.978256226E0,9.951312591E0
3.148604832E1,4.788403511E-1,4.247313976E0,8.983044624E0,9.948067894E0
3.148898317E1,4.812345505E-1,4.249708176E0,8.973467827E0,9.940559899E0
3.149014602E1,5.147533417E-1,4.237737179E0,8.978256226E0,9.941452220E0
3.149313902E1,5.195417404E-1,4.242525578E0,8.973467827E0,9.939420091E0
3.149423152E1,5.195417404E-1,4.259284973E0,8.980650902E0,9.953065996E0
3.149718144E1,5.315127969E-1,4.268861771E0,8.978256226E0,9.955640186E0
3.149862021E1,5.458779931E-1,4.264073372E0,8.971074104E0,9.947887971E0
3.150104136E1,5.410895944E-1,4.266467571E0,8.966285706E0,9.944335214E0
3.150232009E1,5.410895944E-1,4.256890774E0,8.971074104E0,9.944549643E0
3.150502144E1,5.410895944E-1,4.261679173E0,8.947132111E0,9.925011855E0
3.150644998E1,5.386953950E-1,4.266467571E0,8.939949036E0,9.920465061E0
3.150946525E1,5.482721925E-1,4.283226967E0,8.932766914E0,9.921741802E0
3.151054952E1,5.626373887E-1,4.299986362E0,8.913613319E0,9.912565054E0
3.151401592E1,5.746083856E-1,4.302380562E0,8.899248123E0,9.901377200E0
3.151591159E1,5.458779931E-1,4.311957359E0,8.884882927E0,9.891011257E0
3.151758063E1,5.291185975E-1,4.319139957E0,8.884882927E0,9.893234107E0
3.151902752E1,5.147533417E-1,4.333505154E0,8.853757858E0,9.870829050E0
3.152164929E1,5.147533417E-1,4.340687752E0,8.836998940E0,9.858959956E0
3.152270498E1,5.243301988E-1,4.331110954E0,8.829815865E0,9.848811728E0
3.152578159E1,5.243301988E-1,4.326322556E0,8.793902397E0,9.814515188E0
3.152678990E1,5.339069963E-1,4.323928356E0,8.793902397E0,9.813976385E0
3.152972175E1,5.530605912E-1,4.321534157E0,8.801085472E0,9.820419491E0
3.153090517E1,5.363011956E-1,4.331110954E0,8.779537201E0,9.804407913E0
3.153395694E1,5.099649429E-1,4.345476151E0,8.767566681E0,9.798645453E0
3.153498786E1,5.075707436E-1,4.355052948E0,8.777143478E0,9.811338435E0
3.153793998E1,5.171475410E-1,4.345476151E0,8.769960403E0,9.801163708E0
3.153959309E1,5.123591423E-1,4.340687752E0,8.760383606E0,9.790219761E0
3.154176559E1,5.051765442E-1,4.345476151E0,8.755595207E0,9.787686844E0
3.154311567E1,5.027823448E-1,4.340687752E0,8.748413086E0,9.779012822E0
3.154659630E1,5.027823448E-1,4.338293552E0,8.746018410E0,9.775807847E0
3.154721432E1,4.908113480E-1,4.321534157E0,8.760383606E0,9.780637718E0
3.155004694E1,4.908113480E-1,4.319139957E0,8.753201485E0,9.773146985E0
3.155129017E1,5.051765442E-1,4.321534157E0,8.753201485E0,9.774937189E0
3.155431217E1,4.836287498E-1,4.323928356E0,8.743624687E0,9.766331239E0
3.155537117E1,4.788403511E-1,4.319139957E0,8.738836288E0,9.759688403E0
3.155830348E1,4.764461517E-1,4.292803764E0,8.738836288E0,9.747944643E0
3.155972267E1,4.764461517E-1,4.295197964E0,8.760383606E0,9.768318556E0
3.156234502E1,4.740519226E-1,4.278438568E0,8.777143478E0,9.775889190E0
3.156345802E1,4.764461517E-1,4.276044369E0,8.781931877E0,9.779257839E0
3.156648475E1,4.812345505E-1,4.288015366E0,8.791508675E0,9.793328711E0
3.156755209E1,4.788403511E-1,4.273650169E0,8.808267593E0,9.801987138E0
3.157052294E1,4.955997467E-1,4.273650169E0,8.803479195E0,9.798517786E0
3.157167694E1,5.051765442E-1,4.264073372E0,8.827422142E0,9.816359138E0
3.157467671E1,5.099649429E-1,4.252102375E0,8.834604263E0,9.817875093E0
3.157577644E1,4.884171486E-1,4.264073372E0,8.848969460E0,9.834893671E0
3.157871190E1,5.051765442E-1,4.256890774E0,8.853757858E0,9.836938071E0
3.158020594E1,5.123591423E-1,4.252102375E0,8.848969460E0,9.830928084E0
3.158260132E1,5.075707436E-1,4.249708176E0,8.853757858E0,9.833955250E0
3.158402871E1,5.123591423E-1,4.249708176E0,8.863334656E0,9.842826458E0
3.158659848E1,5.171475410E-1,4.240131378E0,8.872911453E0,9.847573982E0
3.158810517E1,5.267243981E-1,4.237737179E0,8.863334656E0,9.838422445E0
3.159090479E1,5.219359994E-1,4.240131378E0,8.872911453E0,9.847826610E0
3.159205555E1,5.243301988E-1,4.232948780E0,8.877699852E0,9.849179265E0
3.159501571E1,5.410895944E-1,4.211400986E0,8.889671326E0,9.851646182E0
3.159614909E1,5.363011956E-1,4.209006786E0,8.882488251E0,9.843879044E0
3.159966350E1,5.363011956E-1,4.209006786E0,8.882488251E0,9.843879044E0
3.160080275E1,5.315127969E-1,4.223371983E0,8.894459724E0,9.860567456E0
3.160317502E1,5.363011956E-1,4.223371983E0,8.899248123E0,9.865146073E0
3.160430328E1,5.650315881E-1,4.228160381E0,8.894459724E0,9.864482485E0
3.160733232E1,5.746083856E-1,4.223371983E0,8.896853447E0,9.865143028E0
3.160839894E1,5.746083856E-1,4.228160381E0,8.880094528E0,9.852085761E0
3.161133675E1,5.602431893E-1,4.218583584E0,8.877699852E0,9.844992359E0
3.161249828E1,5.578489900E-1,4.218583584E0,8.872911453E0,9.840538634E0
3.161553105E1,5.410895944E-1,4.240131378E0,8.889671326E0,9.863962101E0
3.161658113E1,5.506663918E-1,4.244919777E0,8.880094528E0,9.857923525E0
3.161955125E1,5.602431893E-1,4.240131378E0,8.865729332E0,9.843461948E0
3.162101498E1,5.674257874E-1,4.235342979E0,8.858546257E0,9.835341578E0
3.162333355E1,5.650315881E-1,4.242525578E0,8.870517731E0,9.849079591E0
3.162469567E1,5.626373887E-1,4.235342979E0,8.865729332E0,9.841536850E0
3.162763748E1,5.530605912E-1,4.225766182E0,8.851364136E0,9.823931133E0
3.162881652E1,5.602431893E-1,4.237737179E0,8.848969460E0,9.827336838E0
3.163168013E1,5.841852427E-1,4.244919777E0,8.844181061E0,9.827520285E0
3.163288875E1,5.722141862E-1,4.242525578E0,8.853757858E0,9.834402908E0
3.163595521E1,5.698199868E-1,4.254496574E0,8.856152534E0,9.841588979E0
3.163697959E1,5.817909837E-1,4.249708176E0,8.865729332E0,9.848840384E0
3.163991044E1,5.674257874E-1,4.242525578E0,8.858546257E0,9.838436720E0
3.164138948E1,5.578489900E-1,4.244919777E0,8.858546257E0,9.838921750E0
3.164393790E1,5.578489900E-1,4.256890774E0,8.865729332E0,9.850556895E0
3.164506640E1,5.530605912E-1,4.261679173E0,8.884882927E0,9.869596244E0
3.164808971E1,5.458779931E-1,4.261679173E0,8.894459724E0,9.877818886E0
3.164915767E1,5.410895944E-1,4.249708176E0,8.889671326E0,9.868082580E0
3.165211609E1,5.434837937E-1,4.252102375E0,8.884882927E0,9.864932532E0
3.165326336E1,5.554547906E-1,4.259284973E0,8.872911453E0,9.857920479E0
3.165629194E1,5.410895944E-1,4.264073372E0,8.887276649E0,9.872121652E0
3.165739271E1,5.410895944E-1,4.266467571E0,8.889671326E0,9.875311629E0
3.166031117E1,5.602431893E-1,4.261679173E0,8.899248123E0,9.882934734E0
3.166177371E1,5.458779931E-1,4.266467571E0,8.880094528E0,9.866955313E0
3.166425713E1,5.506663918E-1,4.266467571E0,8.877699852E0,9.865066329E0
3.166545605E1,5.099649429E-1,4.268861771E0,8.889671326E0,9.874689936E0
3.166820763E1,4.908113480E-1,4.271255970E0,8.887276649E0,9.872598928E0
3.166955544E1,4.884171486E-1,4.280832767E0,8.889671326E0,9.878782150E0
3.167250036E1,5.075707436E-1,4.264073372E0,8.896853447E0,9.878965079E0
3.167365663E1,4.955997467E-1,4.271255970E0,8.884882927E0,9.870683426E0
3.167662055E1,4.955997467E-1,4.271255970E0,8.882488251E0,9.868527965E0
3.167772640E1,4.979939461E-1,4.259284973E0,8.877699852E0,9.859161278E0
3.168067713E1,4.955997467E-1,4.259284973E0,8.865729332E0,9.848263003E0
3.168212479E1,4.908113480E-1,4.259284973E0,8.870517731E0,9.852334194E0
3.168469021E1,4.812345505E-1,4.259284973E0,8.856152534E0,9.838929458E0
3.168581640E1,4.812345505E-1,4.261679173E0,8.848969460E0,9.833501744E0
3.168888405E1,4.955997467E-1,4.256890774E0,8.836998940E0,9.821368969E0
3.168990921E1,4.955997467E-1,4.266467571E0,8.817844391E0,9.808299768E0
3.169287413E1,5.003881454E-1,4.268861771E0,8.817844391E0,9.809584538E0
3.169400602E1,5.099649429E-1,4.261679173E0,8.813055992E0,9.802649108E0
3.169703471E1,5.171475410E-1,4.266467571E0,8.796297073E0,9.790047463E0
3.169810832E1,5.243301988E-1,4.266467571E0,8.791508675E0,9.786127552E0
3.170104829E1,5.243301988E-1,4.259284973E0,8.793902397E0,9.785149463E0
3.170252467E1,5.339069963E-1,4.247313976E0,8.784325600E0,9.771852892E0
3.170484752E1,5.434837937E-1,4.237737179E0,8.772355080E0,9.757458925E0
3.170622921E1,5.434837937E-1,4.237737179E0,8.772355080E0,9.757458925E0
3.170913913E1,5.339069963E-1,4.235342979E0,8.784325600E0,9.766655675E0
3.171030094E1,5.291185975E-1,4.218583584E0,8.801085472E0,9.774227306E0
3.171317536E1,5.363011956E-1,4.209006786E0,8.808267593E0,9.776959399E0
3.171441136E1,5.458779931E-1,4.189853191E0,8.803479195E0,9.764942318E0
3.171747498E1,5.530605912E-1,4.204218388E0,8.817844391E0,9.784462580E0
3.171851190E1,5.434837937E-1,4.204218388E0,8.810662270E0,9.777453478E0
3.172144690E1,5.458779931E-1,4.204218388E0,8.808267593E0,9.775429046E0
3.172286090E1,5.626373887E-1,4.201824188E0,8.813055992E0,9.779664783E0
3.172549240E1,5.698199868E-1,4.204218388E0,8.820239067E0,9.787582146E0
3.172658455E1,5.674257874E-1,4.209006786E0,8.825027466E0,9.793815392E0
3.172960648E1,5.746083856E-1,4.201824188E0,8.856152534E0,9.819212749E0
3.173067925E1,5.482721925E-1,4.201824188E0,8.870517731E0,9.830667003E0
3.173362040E1,5.363011956E-1,4.199429989E0,8.875306129E0,9.833305146E0
3.173477775E1,5.410895944E-1,4.213795185E0,8.887276649E0,9.850509330E0
3.173779117E1,5.339069963E-1,4.211400986E0,8.892065048E0,9.853414422E0
3.173887840E1,5.195417404E-1,4.209006786E0,8.906430244E0,9.864591296E0
3.174180886E1,5.195417404E-1,4.194641590E0,8.916007042E0,9.867123353E0
3.174326675E1,5.123591423E-1,4.206612587E0,8.925583839E0,9.880493319E0
3.174567228E1,4.979939461E-1,4.218583584E0,8.927978516E0,9.887024112E0
3.174698071E1,4.836287498E-1,4.211400986E0,8.920795441E0,9.876759910E0
3.174966494E1,4.979939461E-1,4.225766182E0,8.918401718E0,9.881446605E0
3.175106790E1,4.979939461E-1,4.220977783E0,8.918401718E0,9.879399811E0
3.175405305E1,4.908113480E-1,4.185064793E0,8.927978516E0,9.872409203E0
3.175516382E1,4.836287498E-1,4.204218388E0,8.918401718E0,9.871536771E0
3.175813167E1,4.860229492E-1,4.204218388E0,8.916007042E0,9.869490976E0
3.175926621E1,4.884171486E-1,4.213795185E0,8.920795441E0,9.878016626E0
3.176219125E1,4.860229492E-1,4.201824188E0,8.918401718E0,9.870634935E0
3.176365779E1,4.860229492E-1,4.194641590E0,8.918401718E0,9.867579520E0
3.176622867E1,4.979939461E-1,4.187458992E0,8.904036522E0,9.852140740E0
3.176734617E1,5.051765442E-1,4.201824188E0,8.918401718E0,9.871596581E0
3.177037840E1,5.075707436E-1,4.213795185E0,8.916007042E0,9.874658449E0
3.177144167E1,5.027823448E-1,4.187458992E0,8.906430244E0,9.854547305E0
3.177437355E1,4.812345505E-1,4.194641590E0,8.913613319E0,9.863017143E0
3.177558059E1,4.740519226E-1,4.182670593E0,8.901641846E0,9.846760181E0
3.177854540E1,4.692635238E-1,4.185064793E0,8.901641846E0,9.847548077E0
3.177962698E1,4.908113480E-1,4.182670593E0,8.901641846E0,9.847581257E0
3.178258794E1,4.884171486E-1,4.177882195E0,8.887276649E0,9.832443093E0
3.178401959E1,4.812345505E-1,4.173093796E0,8.884882927E0,9.827891083E0
3.178635217E1,4.740519226E-1,4.168305397E0,8.880094528E0,9.821179865E0
3.178773721E1,4.692635238E-1,4.158728123E0,8.887276649E0,9.823386081E0
3.179066478E1,4.812345505E-1,4.158728123E0,8.887276649E0,9.823965214E0
3.179188163E1,4.836287498E-1,4.163516521E0,8.889671326E0,9.828276699E0
3.179468325E1,4.955997467E-1,4.182670593E0,8.887276649E0,9.834838008E0
3.179593440E1,4.908113480E-1,4.187458992E0,8.884882927E0,9.834472696E0
3.179888717E1,5.027823448E-1,4.180276394E0,8.877699852E0,9.825530799E0
3.180002202E1,4.979939461E-1,4.177882195E0,8.877699852E0,9.824268536E0
3.180295990E1,4.955997467E-1,4.189853191E0,8.872911453E0,9.824919670E0
3.180438194E1,4.932055473E-1,4.182670593E0,8.880094528E0,9.828227909E0
3.180705536E1,5.075707436E-1,4.185064793E0,8.877699852E0,9.827815120E0
3.180811705E1,5.027823448E-1,4.173093796E0,8.872911453E0,9.818149498E0
3.181114444E1,4.908113480E-1,4.177882195E0,8.868123055E0,9.815253533E0
3.181221167E1,4.812345505E-1,4.187458992E0,8.870517731E0,9.821022570E0
3.181517844E1,4.764461517E-1,4.177882195E0,8.875306129E0,9.821036578E0
3.181630686E1,4.955997467E-1,4.189853191E0,8.870517731E0,9.822757947E0
3.181932963E1,4.884171486E-1,4.192247391E0,8.877699852E0,9.829905603E0
3.182041790E1,4.932055473E-1,4.192247391E0,8.877699852E0,9.830144687E0
3.182352159E1,5.027823448E-1,4.189853191E0,8.872911453E0,9.825284602E0
3.182481771E1,4.908113480E-1,4.182670593E0,8.868123055E0,9.817292681E0
3.182722936E1,4.836287498E-1,4.189853191E0,8.875306129E0,9.826485914E0
3.182852421E1,4.908113480E-1,4.182670593E0,8.868123055E0,9.817292681E0
3.183121082E1,5.003881454E-1,4.153939724E0,8.872911453E0,9.809901181E0
3.183262379E1,4.860229492E-1,4.146757126E0,8.884882927E0,9.816972934E0
3.183554263E1,5.027823448E-1,4.161122322E0,8.880094528E0,9.819562510E0
3.183669828E1,4.908113480E-1,4.180276394E0,8.908824921E0,9.853058813E0
3.183969194E1,5.003881454E-1,4.185064793E0,8.901641846E0,9.849080321E0
3.184081548E1,5.003881454E-1,4.175487995E0,8.896853447E0,9.840685421E0
3.184432503E1,4.955997467E-1,4.163516521E0,8.894459724E0,9.833204092E0
3.184546078E1,5.003881454E-1,4.161122322E0,8.911218643E0,9.847595899E0
3.184782344E1,5.027823448E-1,4.170699596E0,8.932766914E0,9.871263848E0
3.184893817E1,4.979939461E-1,4.165910721E0,8.930372238E0,9.866831225E0
3.185200059E1,4.836287498E-1,4.151545525E0,8.906430244E0,9.838380289E0
3.185303455E1,4.884171486E-1,4.168305397E0,8.916007042E0,9.854364656E0
3.185598225E1,4.908113480E-1,4.163516521E0,8.918401718E0,9.854626061E0
3.185714040E1,4.932055473E-1,4.153939724E0,8.918401718E0,9.850703333E0
3.186015498E1,5.171475410E-1,4.168305397E0,8.932766914E0,9.870994692E0
3.186125675E1,5.171475410E-1,4.151545525E0,8.913613319E0,9.846586933E0
3.186418902E1,5.051765442E-1,4.139574528E0,8.901641846E0,9.830081798E0
3.186565344E1,5.003881454E-1,4.127603531E0,8.899248123E0,9.822632863E0
3.186794702E1,4.836287498E-1,4.134786129E0,8.932766914E0,9.855185328E0
3.186934778E1,5.027823448E-1,4.139574528E0,8.944737434E0,9.869001729E0
3.187225763E1,5.051765442E-1,4.141968727E0,8.935160637E0,9.861450395E0
3.187343432E1,5.051765442E-1,4.146757126E0,8.920795441E0,9.850451223E0
3.187627494E1,5.171475410E-1,4.122815132E0,8.916007042E0,9.836677679E0
3.187753378E1,5.099649429E-1,4.125209332E0,8.920795441E0,9.841646588E0
3.188065709E1,5.003881454E-1,4.129997730E0,8.935160637E0,9.856184107E0
3.188162798E1,4.979939461E-1,4.153939724E0,8.927978516E0,9.859615285E0
3.188457702E1,4.836287498E-1,4.137180328E0,8.920795441E0,9.845341494E0
3.188601028E1,4.908113480E-1,4.132391930E0,8.918401718E0,9.841516552E0
3.188861190E1,5.051765442E-1,4.120420933E0,8.908824921E0,9.828541777E0
3.188973678E1,5.051765442E-1,4.149151325E0,8.920795441E0,9.851459352E0
3.189274890E1,4.955997467E-1,4.146757126E0,8.911218643E0,9.841292165E0
3.189383071E1,5.027823448E-1,4.134786129E0,8.911218643E0,9.836618531E0
3.189677236E1,4.908113480E-1,4.156333923E0,8.901641846E0,9.836423893E0
3.189793452E1,4.979939461E-1,4.153939724E0,8.908824921E0,9.842274873E0
3.190099728E1,5.051765442E-1,4.151545525E0,8.901641846E0,9.835128933E0
3.190203528E1,5.027823448E-1,4.141968727E0,8.899248123E0,9.828800139E0
3.190506409E1,4.932055473E-1,4.149151325E0,8.896853447E0,9.829176450E0
3.190644059E1,5.123591423E-1,4.139574528E0,8.906430244E0,9.834789721E0
3.190883036E1,4.955997467E-1,4.139574528E0,8.911218643E0,9.838267840E0
3.191016178E1,4.932055473E-1,4.134786129E0,8.908824921E0,9.833965096E0
3.191283375E1,5.051765442E-1,4.139574528E0,8.913613319E0,9.840923891E0
3.191429282E1,5.051765442E-1,4.139574528E0,8.913613319E0,9.840923891E0
3.191716494E1,4.979939461E-1,4.127603531E0,8.899248123E0,9.822511188E0
3.191833248E1,4.955997467E-1,4.118026733E0,8.906430244E0,9.824879795E0
3.192129655E1,4.884171486E-1,4.127603531E0,8.901641846E0,9.824199192E0
3.192243594E1,4.788403511E-1,4.122815132E0,8.904036522E0,9.823887167E0
3.192544521E1,4.812345505E-1,4.110844135E0,8.901641846E0,9.816814847E0
3.192682032E1,4.788403511E-1,4.129997730E0,8.913613319E0,9.835581922E0
3.192950659E1,4.716577232E-1,4.139574528E0,8.913613319E0,9.839260170E0
3.193052340E1,4.716577232E-1,4.120420933E0,8.904036522E0,9.822535113E0
3.193354125E1,4.644751251E-1,4.122815132E0,8.906430244E0,9.825367243E0
3.193462317E1,4.740519226E-1,4.115632534E0,8.904036522E0,9.820642686E0
3.193755505E1,4.716577232E-1,4.120420933E0,8.906430244E0,9.824705053E0
3.193872448E1,4.644751251E-1,4.106055737E0,8.911218643E0,9.822690495E0
3.194183448E1,4.716577232E-1,4.084507942E0,8.908824921E0,9.811871769E0
